index,Date (EST),Contents,Category,Post Title,Date_Ext,token_text,sentiment_py,same_pred
1963,2018/10/08,"@TheresaZammito Hello! Do you mean a Dualshock 4 controller and a PS4? If so, please use our Fix and Replace site here for assistance: https://t.co/VNN8yy1roy ^DB @TheresaZammito Hello! Do you mean a Dualshock 4 controller and a PS4? If so, please use our Fix and Replace site here for assistance: https://t.co/VNN8yy1roy ^DB",neutral,"@TheresaZammito Hello! Do you mean a Dualshock 4 controller and a PS4? If so, please use our Fix and Replace site here for assistance: https://t.co/VNN8yy1roy ^DB",2018/10/08,"['SCREEN_NAME', 'hello', '', 'do', 'you', 'mean', 'a', 'dualshock', '4', 'controller', 'and', 'a', 'ps4', '', 'if', 'so', '', 'please', 'use', 'our', 'fix', 'and', 'replace', 'site', 'here', 'for', 'assistance', 'db', 'SCREEN_NAME', 'hello', '', 'do', 'you', 'mean', 'a', 'dualshock', '4', 'controller', 'and', 'a', 'ps4', '', 'if', 'so', '', 'please', 'use', 'our', 'fix', 'and', 'replace', 'site', 'here', 'for', 'assistance', 'db']",negative,0.0
1964,2018/10/09,"@_KieranWiilson Ok, have you tested the controller with another device altogether? ^NL @_KieranWiilson Ok, have you tested the controller with another device altogether? ^NL",neutral,"@_KieranWiilson Ok, have you tested the controller with another device altogether? ^NL",2018/10/09,"['SCREEN_NAME', 'ok', '', 'have', 'you', 'tested', 'the', 'controller', 'with', 'another', 'device', 'altogether', '', 'nl', 'SCREEN_NAME', 'ok', '', 'have', 'you', 'tested', 'the', 'controller', 'with', 'another', 'device', 'altogether', '', 'nl']",positive,0.0
1965,2018/10/10,"@Jacob67559599 Sorry for the delay. Please access this link https://t.co/cUXuBEew8d and follow the steps under ""My PS4 canât connect to the Internet"". @Jacob67559599 Sorry for the delay. Please access this link https://t.co/cUXuBEew8d and follow the steps under ""My PS4 canât connect to the Internet"".",neutral,"@Jacob67559599 Sorry for the delay. Please access this link https://t.co/cUXuBEew8d and follow the steps under ""My PS4 canât connect to the Internet"".",2018/10/10,"['SCREEN_NAME', 'sorry', 'for', 'the', 'delay', '', 'please', 'access', 'this', 'link', 'and', 'follow', 'the', 'steps', 'under', '', 'my', 'ps4', 'cant', 'connect', 'to', 'the', 'internet', '', '', 'SCREEN_NAME', 'sorry', 'for', 'the', 'delay', '', 'please', 'access', 'this', 'link', 'and', 'follow', 'the', 'steps', 'under', '', 'my', 'ps4', 'cant', 'connect', 'to', 'the', 'internet', '', '']",negative,0.0
1966,2018/10/07,@keratoks84 I'm going to need to send you a DM to help you further. Please make sure that you are following us so that I can send you it. ^MM @keratoks84 I'm going to need to send you a DM to help you further. Please make sure that you are following us so that I can send you it. ^MM,neutral,@keratoks84 I'm going to need to send you a DM to help you further. Please make sure that you are following us so that I can send you it. ^MM,2018/10/07,"['SCREEN_NAME', 'i', 'm', 'going', 'to', 'need', 'to', 'send', 'you', 'a', 'dm', 'to', 'help', 'you', 'further', '', 'please', 'make', 'sure', 'that', 'you', 'are', 'following', 'us', 'so', 'that', 'i', 'can', 'send', 'you', 'it', '', 'mm', 'SCREEN_NAME', 'i', 'm', 'going', 'to', 'need', 'to', 'send', 'you', 'a', 'dm', 'to', 'help', 'you', 'further', '', 'please', 'make', 'sure', 'that', 'you', 'are', 'following', 'us', 'so', 'that', 'i', 'can', 'send', 'you', 'it', '', 'mm']",neutral,1.0
1967,2018/10/07,"@The1TheBob Hello, glad to assist you! Can you please provide us more details of your problem, are you getting any error code or message? @The1TheBob Hello, glad to assist you! Can you please provide us more details of your problem, are you getting any error code or message?",negative,"@The1TheBob Hello, glad to assist you! Can you please provide us more details of your problem, are you getting any error code or message?",2018/10/07,"['SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'can', 'you', 'please', 'provide', 'us', 'more', 'details', 'of', 'your', 'problem', '', 'are', 'you', 'getting', 'any', 'error', 'code', 'or', 'message', '', 'SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'can', 'you', 'please', 'provide', 'us', 'more', 'details', 'of', 'your', 'problem', '', 'are', 'you', 'getting', 'any', 'error', 'code', 'or', 'message', '']",positive,0.0
1968,2018/10/09,"@cwilliams9611 Hello, we have fully licenced Bluetooth headsets that run through a USB dongle however this is not the case with unlicensed products I am afraid. ^NJ @cwilliams9611 Hello, we have fully licenced Bluetooth headsets that run through a USB dongle however this is not the case with unlicensed products I am afraid. ^NJ",negative,"@cwilliams9611 Hello, we have fully licenced Bluetooth headsets that run through a USB dongle however this is not the case with unlicensed products I am afraid. ^NJ",2018/10/09,"['SCREEN_NAME', 'hello', '', 'we', 'have', 'fully', 'licenced', 'bluetooth', 'headsets', 'that', 'run', 'through', 'a', 'usb', 'dongle', 'however', 'this', 'is', 'not', 'the', 'case', 'with', 'unlicensed', 'products', 'i', 'am', 'afraid', '', 'nj', 'SCREEN_NAME', 'hello', '', 'we', 'have', 'fully', 'licenced', 'bluetooth', 'headsets', 'that', 'run', 'through', 'a', 'usb', 'dongle', 'however', 'this', 'is', 'not', 'the', 'case', 'with', 'unlicensed', 'products', 'i', 'am', 'afraid', '', 'nj']",negative,1.0
1969,2018/10/08,@BeastFireTimdog @XboxJuan4K PSNOW Tim LMAO! This isn't about Sony this is about a full retreat by MS because Sony has hammered them! @BeastFireTimdog @XboxJuan4K PSNOW Tim LMAO!  This isn't about Sony this is about a full retreat by MS because Sony has hammered them!,positive,@BeastFireTimdog @XboxJuan4K PSNOW Tim LMAO!  This isn't about Sony this is about a full retreat by MS because Sony has hammered them!,2018/10/08,"['SCREEN_NAME', 'SCREEN_NAME', 'k', 'psnow', 'tim', 'lmao', '', 'this', 'is', 'nt', 'about', 'sony', 'this', 'is', 'about', 'a', 'full', 'retreat', 'by', 'ms', 'because', 'sony', 'has', 'hammered', 'them', '', 'SCREEN_NAME', 'SCREEN_NAME', 'k', 'psnow', 'tim', 'lmao', '', 'this', 'is', 'nt', 'about', 'sony', 'this', 'is', 'about', 'a', 'full', 'retreat', 'by', 'ms', 'because', 'sony', 'has', 'hammered', 'them', '']",positive,1.0
1970,2018/10/09,"@rebjx Hi Regina. We need more information in order to assist you, please let us know more about your request. @rebjx Hi Regina. We need more information in order to assist you, please let us know more about your request.",positive,"@rebjx Hi Regina. We need more information in order to assist you, please let us know more about your request.",2018/10/09,"['SCREEN_NAME', 'hi', 'regina', '', 'we', 'need', 'more', 'information', 'in', 'order', 'to', 'assist', 'you', '', 'please', 'let', 'us', 'know', 'more', 'about', 'your', 'request', '', 'SCREEN_NAME', 'hi', 'regina', '', 'we', 'need', 'more', 'information', 'in', 'order', 'to', 'assist', 'you', '', 'please', 'let', 'us', 'know', 'more', 'about', 'your', 'request', '']",positive,1.0
1971,2018/10/07,"PS4 players get 30 days early access to Red Dead Redemption 2 items including the Grizzlies Outlaw Outfit, High Roller double-action revolver, and more: https://t.co/CD4LCYmStg https://t.co/esJyBAsYfk PS4 players get 30 days early access to Red Dead Redemption 2 items including the Grizzlies Outlaw Outfit, High Roller double-action revolver, and more: https://t.co/CD4LCYmStg https://t.co/esJyBAsYfk",neutral,"PS4 players get 30 days early access to Red Dead Redemption 2 items including the Grizzlies Outlaw Outfit, High Roller double-action revolver, and more: https://t.co/CD4LCYmStg https://t.co/esJyBAsYfk",2018/10/07,"['ps4', 'players', 'get', '30', 'days', 'early', 'access', 'to', 'red', 'dead', 'redemption', '2', 'items', 'including', 'the', 'grizzlies', 'outlaw', 'outfit', '', 'high', 'roller', 'double', 'action', 'revolver', '', 'and', 'more', 'ps4', 'players', 'get', '30', 'days', 'early', 'access', 'to', 'red', 'dead', 'redemption', '2', 'items', 'including', 'the', 'grizzlies', 'outlaw', 'outfit', '', 'high', 'roller', 'double', 'action', 'revolver', '', 'and', 'more']",neutral,1.0
1972,2018/10/09,@yoloswagdux You have to be 18 or over to have an Adult account on PSN. Your friend will have been banned for this reason. ^DB @yoloswagdux You have to be 18 or over to have an Adult account on PSN. Your friend will have been banned for this reason. ^DB,neutral,@yoloswagdux You have to be 18 or over to have an Adult account on PSN. Your friend will have been banned for this reason. ^DB,2018/10/09,"['SCREEN_NAME', 'you', 'have', 'to', 'be', '18', 'or', 'over', 'to', 'have', 'an', 'adult', 'account', 'on', 'psn', '', 'your', 'friend', 'will', 'have', 'been', 'banned', 'for', 'this', 'reason', '', 'db', 'SCREEN_NAME', 'you', 'have', 'to', 'be', '18', 'or', 'over', 'to', 'have', 'an', 'adult', 'account', 'on', 'psn', '', 'your', 'friend', 'will', 'have', 'been', 'banned', 'for', 'this', 'reason', '', 'db']",neutral,1.0
1973,2018/10/10,"@xlimeTigerx Okay, this means that no money has been removed from your bank account, you can verify this with them. Can you try and make the transaction from the console instead? ^DK @xlimeTigerx Okay, this means that no money has been removed from your bank account, you can verify this with them. Can you try and make the transaction from the console instead? ^DK",neutral,"@xlimeTigerx Okay, this means that no money has been removed from your bank account, you can verify this with them. Can you try and make the transaction from the console instead? ^DK",2018/10/10,"['SCREEN_NAME', 'okay', '', 'this', 'means', 'that', 'no', 'money', 'has', 'been', 'removed', 'from', 'your', 'bank', 'account', '', 'you', 'can', 'verify', 'this', 'with', 'them', '', 'can', 'you', 'try', 'and', 'make', 'the', 'transaction', 'from', 'the', 'console', 'instead', '', 'dk', 'SCREEN_NAME', 'okay', '', 'this', 'means', 'that', 'no', 'money', 'has', 'been', 'removed', 'from', 'your', 'bank', 'account', '', 'you', 'can', 'verify', 'this', 'with', 'them', '', 'can', 'you', 'try', 'and', 'make', 'the', 'transaction', 'from', 'the', 'console', 'instead', '', 'dk']",positive,0.0
1974,2018/10/08,@O_THOMAS47 Have you made sure that your TV has any settings needed to support HDR and 4K images? Have you also checked that the HDMI cable is capable of supporting this? ^AS @O_THOMAS47 Have you made sure that your TV has any settings needed to support HDR and 4K images? Have you also checked that the HDMI cable is capable of supporting this? ^AS,neutral,@O_THOMAS47 Have you made sure that your TV has any settings needed to support HDR and 4K images? Have you also checked that the HDMI cable is capable of supporting this? ^AS,2018/10/08,"['SCREEN_NAME', 'have', 'you', 'made', 'sure', 'that', 'your', 'tv', 'has', 'any', 'settings', 'needed', 'to', 'support', 'hdr', 'and', '4', 'k', 'images', '', 'have', 'you', 'also', 'checked', 'that', 'the', 'hdmi', 'cable', 'is', 'capable', 'of', 'supporting', 'this', '', 'as', 'SCREEN_NAME', 'have', 'you', 'made', 'sure', 'that', 'your', 'tv', 'has', 'any', 'settings', 'needed', 'to', 'support', 'hdr', 'and', '4', 'k', 'images', '', 'have', 'you', 'also', 'checked', 'that', 'the', 'hdmi', 'cable', 'is', 'capable', 'of', 'supporting', 'this', '', 'as']",positive,0.0
1975,2018/10/07,"@fiberopticmind Hello, how can we help today? ^NJ @fiberopticmind Hello, how can we help today? ^NJ",neutral,"@fiberopticmind Hello, how can we help today? ^NJ",2018/10/07,"['SCREEN_NAME', 'hello', '', 'how', 'can', 'we', 'help', 'today', '', 'nj', 'SCREEN_NAME', 'hello', '', 'how', 'can', 'we', 'help', 'today', '', 'nj']",neutral,1.0
1976,2018/10/09,"@FinnCampbell18 We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48 @FinnCampbell18 We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",neutral,"@FinnCampbell18 We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",2018/10/09,"['SCREEN_NAME', 'we', 'are', 'glad', 'to', 'clarify', '', 'for', 'refund', 'info', '', 'please', 'check', 'the', 'following', 'link', 'SCREEN_NAME', 'we', 'are', 'glad', 'to', 'clarify', '', 'for', 'refund', 'info', '', 'please', 'check', 'the', 'following', 'link']",neutral,1.0
1977,2018/10/10,"@AfcJosh_ Yes, this is correct. ^DB @AfcJosh_ Yes, this is correct. ^DB",positive,"@AfcJosh_ Yes, this is correct. ^DB",2018/10/10,"['SCREEN_NAME', '', 'yes', '', 'this', 'is', 'correct', '', 'db', 'SCREEN_NAME', '', 'yes', '', 'this', 'is', 'correct', '', 'db']",neutral,0.0
1978,2018/10/10,"@kerrbear11 Hey Karen. Are you getting any error code or message? Please provide us more details about the issue @kerrbear11 Hey Karen. Are you getting any error code or message? 
Please provide us more details about the issue",negative,"@kerrbear11 Hey Karen. Are you getting any error code or message? 
Please provide us more details about the issue",2018/10/10,"['SCREEN_NAME', 'hey', 'karen', '', 'are', 'you', 'getting', 'any', 'error', 'code', 'or', 'message', '', 'please', 'provide', 'us', 'more', 'details', 'about', 'the', 'issue', 'SCREEN_NAME', 'hey', 'karen', '', 'are', 'you', 'getting', 'any', 'error', 'code', 'or', 'message', '', 'please', 'provide', 'us', 'more', 'details', 'about', 'the', 'issue']",positive,0.0
1979,2018/10/10,"@vitostarr Sorry, but we can't verify the status of this option at the time of renewal here at Twitter support. We need to ask you to make sure that auto-renewal for the subscription itself is disabled, or it will auto-renew when the time comes. ^DB @vitostarr Sorry, but we can't verify the status of this option at the time of renewal here at Twitter support. We need to ask you to make sure that auto-renewal for the subscription itself is disabled, or it will auto-renew when the time comes. ^DB",negative,"@vitostarr Sorry, but we can't verify the status of this option at the time of renewal here at Twitter support. We need to ask you to make sure that auto-renewal for the subscription itself is disabled, or it will auto-renew when the time comes. ^DB",2018/10/10,"['SCREEN_NAME', 'sorry', '', 'but', 'we', 'ca', 'nt', 'verify', 'the', 'status', 'of', 'this', 'option', 'at', 'the', 'time', 'of', 'renewal', 'here', 'at', 'twitter', 'support', '', 'we', 'need', 'to', 'ask', 'you', 'to', 'make', 'sure', 'that', 'auto', 'renewal', 'for', 'the', 'subscription', 'itself', 'is', 'disabled', '', 'or', 'it', 'will', 'auto', 'renew', 'when', 'the', 'time', 'comes', '', 'db', 'SCREEN_NAME', 'sorry', '', 'but', 'we', 'ca', 'nt', 'verify', 'the', 'status', 'of', 'this', 'option', 'at', 'the', 'time', 'of', 'renewal', 'here', 'at', 'twitter', 'support', '', 'we', 'need', 'to', 'ask', 'you', 'to', 'make', 'sure', 'that', 'auto', 'renewal', 'for', 'the', 'subscription', 'itself', 'is', 'disabled', '', 'or', 'it', 'will', 'auto', 'renew', 'when', 'the', 'time', 'comes', '', 'db']",negative,1.0
1980,2018/10/09,"@Markmarkjr_ Hi there! You can adjust the volume of a party with the ""Adjust Audio Mix"" option following these steps: https://t.co/6WPxg8Z7PS @Markmarkjr_ Hi there! You can adjust the volume of a party with the ""Adjust Audio Mix"" option following these steps: https://t.co/6WPxg8Z7PS",neutral,"@Markmarkjr_ Hi there! You can adjust the volume of a party with the ""Adjust Audio Mix"" option following these steps: https://t.co/6WPxg8Z7PS",2018/10/09,"['SCREEN_NAME', '', 'hi', 'there', '', 'you', 'can', 'adjust', 'the', 'volume', 'of', 'a', 'party', 'with', 'the', '', 'adjust', 'audio', 'mix', '', 'option', 'following', 'these', 'steps', 'SCREEN_NAME', '', 'hi', 'there', '', 'you', 'can', 'adjust', 'the', 'volume', 'of', 'a', 'party', 'with', 'the', '', 'adjust', 'audio', 'mix', '', 'option', 'following', 'these', 'steps']",neutral,1.0
