Date (EST),Contents,Post Title,Date_Ext,token_text,sentiment_py
2019/01/24,"@Allileighd Sorry to hear that. For refund info, please check the following link: https://t.co/MInrgZSl48 On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat . @Allileighd Sorry to hear that. For refund info, please check the following link: https://t.co/MInrgZSl48 On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat .","@Allileighd Sorry to hear that. For refund info, please check the following link: https://t.co/MInrgZSl48 On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat .",2019/01/24,"['SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'for', 'refund', 'info', '', 'please', 'check', 'the', 'following', 'link', 'on', 'the', 'right', 'hand', 'side', 'you', 'will', 'see', 'the', 'titles', 'related', 'articles', '', 'more', 'self', 'help', 'and', 'contact', 'us', '', 'below', 'contact', 'us', 'select', 'chat', '', 'SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'for', 'refund', 'info', '', 'please', 'check', 'the', 'following', 'link', 'on', 'the', 'right', 'hand', 'side', 'you', 'will', 'see', 'the', 'titles', 'related', 'articles', '', 'more', 'self', 'help', 'and', 'contact', 'us', '', 'below', 'contact', 'us', 'select', 'chat', '']",positive
2019/01/23,"@CodyKing45_ Here to help. For refund info, please check the following link: https://t.co/MInrgZSl48 On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat . @CodyKing45_ Here to help. For refund info, please check the following link: https://t.co/MInrgZSl48 On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat .","@CodyKing45_ Here to help. For refund info, please check the following link: https://t.co/MInrgZSl48 On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat .",2019/01/23,"['SCREEN_NAME', '', 'here', 'to', 'help', '', 'for', 'refund', 'info', '', 'please', 'check', 'the', 'following', 'link', 'on', 'the', 'right', 'hand', 'side', 'you', 'will', 'see', 'the', 'titles', 'related', 'articles', '', 'more', 'self', 'help', 'and', 'contact', 'us', '', 'below', 'contact', 'us', 'select', 'chat', '', 'SCREEN_NAME', '', 'here', 'to', 'help', '', 'for', 'refund', 'info', '', 'please', 'check', 'the', 'following', 'link', 'on', 'the', 'right', 'hand', 'side', 'you', 'will', 'see', 'the', 'titles', 'related', 'articles', '', 'more', 'self', 'help', 'and', 'contact', 'us', '', 'below', 'contact', 'us', 'select', 'chat', '']",positive
2019/01/23,"@olssonalbin1 You can manage your PS4 Save Data in online storage, navigate to [Settings] > [Application Saved Data Management] > [Saved Data in Online Storage]. @olssonalbin1 You can manage your PS4 Save Data in online storage, navigate to [Settings] > [Application Saved Data Management] > [Saved Data in Online Storage].","@olssonalbin1 You can manage your PS4 Save Data in online storage, navigate to [Settings] > [Application Saved Data Management] > [Saved Data in Online Storage].",2019/01/23,"['SCREEN_NAME', 'you', 'can', 'manage', 'your', 'ps4', 'save', 'data', 'in', 'online', 'storage', '', 'navigate', 'to', '', 'settings', '', '', '', 'application', 'saved', 'data', 'management', '', '', '', 'saved', 'data', 'in', 'online', 'storage', '', '', 'SCREEN_NAME', 'you', 'can', 'manage', 'your', 'ps4', 'save', 'data', 'in', 'online', 'storage', '', 'navigate', 'to', '', 'settings', '', '', '', 'application', 'saved', 'data', 'management', '', '', '', 'saved', 'data', 'in', 'online', 'storage', '', '']",neutral
2019/01/26,"@fire6336 Hello. Please follow us on Twitter and let us know once you do, so we can send you a DM. @fire6336 Hello. Please follow us on Twitter and let us know once you do, so we can send you a DM.","@fire6336 Hello. Please follow us on Twitter and let us know once you do, so we can send you a DM.",2019/01/26,"['SCREEN_NAME', 'hello', '', 'please', 'follow', 'us', 'on', 'twitter', 'and', 'let', 'us', 'know', 'once', 'you', 'do', '', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', '', 'SCREEN_NAME', 'hello', '', 'please', 'follow', 'us', 'on', 'twitter', 'and', 'let', 'us', 'know', 'once', 'you', 'do', '', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', '']",neutral
2019/01/24,@ItsPeterJanocko You can find the instructions here: https://t.co/BGNKAq9bmi. ^GA @ItsPeterJanocko You can find the instructions here: https://t.co/BGNKAq9bmi. ^GA,@ItsPeterJanocko You can find the instructions here: https://t.co/BGNKAq9bmi. ^GA,2019/01/24,"['SCREEN_NAME', 'you', 'can', 'find', 'the', 'instructions', 'here', '', 'ga', 'SCREEN_NAME', 'you', 'can', 'find', 'the', 'instructions', 'here', '', 'ga']",neutral
2019/01/21,"@Boca_Bhoy Ok, and this is happening with multiple browsers and connections (while still using an iOS device)? ^NL @Boca_Bhoy Ok, and this is happening with multiple browsers and connections (while still using an 
 iOS device)? ^NL","@Boca_Bhoy Ok, and this is happening with multiple browsers and connections (while still using an 
 iOS device)? ^NL",2019/01/21,"['SCREEN_NAME', 'ok', '', 'and', 'this', 'is', 'happening', 'with', 'multiple', 'browsers', 'and', 'connections', '', 'while', 'still', 'using', 'an', 'ios', 'device', '', '', 'nl', 'SCREEN_NAME', 'ok', '', 'and', 'this', 'is', 'happening', 'with', 'multiple', 'browsers', 'and', 'connections', '', 'while', 'still', 'using', 'an', 'ios', 'device', '', '', 'nl']",positive
2019/01/25,"@HighDefDan If you try to log in on the console, do you get a particular error code or message? ^NL @HighDefDan If you try to log in on the console, do you get a particular error code or message? ^NL","@HighDefDan If you try to log in on the console, do you get a particular error code or message? ^NL",2019/01/25,"['SCREEN_NAME', 'if', 'you', 'try', 'to', 'log', 'in', 'on', 'the', 'console', '', 'do', 'you', 'get', 'a', 'particular', 'error', 'code', 'or', 'message', '', 'nl', 'SCREEN_NAME', 'if', 'you', 'try', 'to', 'log', 'in', 'on', 'the', 'console', '', 'do', 'you', 'get', 'a', 'particular', 'error', 'code', 'or', 'message', '', 'nl']",positive
2019/01/24,PlayStation Now #PlayStationNow world #world game streaming #gamestreaming #Game Systems & Consoles PlayStation Now game streaming expands throughout Europe via https://t.co/oKeARFvm3x PlayStation Now #PlayStationNow world #world game streaming #gamestreaming #Game Systems & Consoles PlayStation Now game streaming expands throughout Europe via https://t.co/oKeARFvm3x,PlayStation Now #PlayStationNow world #world game streaming #gamestreaming #Game Systems & Consoles PlayStation Now game streaming expands throughout Europe via https://t.co/oKeARFvm3x,2019/01/24,"['playstation', 'now', '', 'playstationnow', 'world', '', 'world', 'game', 'streaming', '', 'gamestreaming', '', 'game', 'systems', '', 'consoles', 'playstation', 'now', 'game', 'streaming', 'expands', 'throughout', 'europe', 'via', 'playstation', 'now', '', 'playstationnow', 'world', '', 'world', 'game', 'streaming', '', 'gamestreaming', '', 'game', 'systems', '', 'consoles', 'playstation', 'now', 'game', 'streaming', 'expands', 'throughout', 'europe', 'via']",negative
2019/01/25,"@Ace_X_Gambit And have you clicked ""Download""? ^NJ @Ace_X_Gambit And have you clicked ""Download""? ^NJ","@Ace_X_Gambit And have you clicked ""Download""? ^NJ",2019/01/25,"['SCREEN_NAME', 'and', 'have', 'you', 'clicked', '', 'download', '', '', 'nj', 'SCREEN_NAME', 'and', 'have', 'you', 'clicked', '', 'download', '', '', 'nj']",neutral
2019/01/23,"@yar2084 Have you always played using this disc? Or did you previously play using another version? I.e. another disc, or a digital version. ^AH @yar2084 Have you always played using this disc? Or did you previously play using another version? I.e. another disc, or a digital version. ^AH","@yar2084 Have you always played using this disc? Or did you previously play using another version? I.e. another disc, or a digital version. ^AH",2019/01/23,"['SCREEN_NAME', 'have', 'you', 'always', 'played', 'using', 'this', 'disc', '', 'or', 'did', 'you', 'previously', 'play', 'using', 'another', 'version', '', 'ie', 'another', 'disc', '', 'or', 'a', 'digital', 'version', '', 'ah', 'SCREEN_NAME', 'have', 'you', 'always', 'played', 'using', 'this', 'disc', '', 'or', 'did', 'you', 'previously', 'play', 'using', 'another', 'version', '', 'ie', 'another', 'disc', '', 'or', 'a', 'digital', 'version', '', 'ah']",negative
2019/01/21,@ZodiacKillahh Let's check it out! What console are you using? What error message or error code do you see? @ZodiacKillahh Let's check it out! What console are you using? What error message or error code do you see?,@ZodiacKillahh Let's check it out! What console are you using? What error message or error code do you see?,2019/01/21,"['SCREEN_NAME', 'let', 's', 'check', 'it', 'out', '', 'what', 'console', 'are', 'you', 'using', '', 'what', 'error', 'message', 'or', 'error', 'code', 'do', 'you', 'see', '', 'SCREEN_NAME', 'let', 's', 'check', 'it', 'out', '', 'what', 'console', 'are', 'you', 'using', '', 'what', 'error', 'message', 'or', 'error', 'code', 'do', 'you', 'see', '']",neutral
2019/01/26,@Dissect1on HI! I'm sorry to hear that. All details for how to deal with this can be found in this link here - https://t.co/yioO6gCNl2. ^DK @Dissect1on HI! I'm sorry to hear that. All details for how to deal with this can be found in this link here - https://t.co/yioO6gCNl2. ^DK,@Dissect1on HI! I'm sorry to hear that. All details for how to deal with this can be found in this link here - https://t.co/yioO6gCNl2. ^DK,2019/01/26,"['SCREEN_NAME', 'hi', '', 'i', 'm', 'sorry', 'to', 'hear', 'that', '', 'all', 'details', 'for', 'how', 'to', 'deal', 'with', 'this', 'can', 'be', 'found', 'in', 'this', 'link', 'here', '', 'dk', 'SCREEN_NAME', 'hi', '', 'i', 'm', 'sorry', 'to', 'hear', 'that', '', 'all', 'details', 'for', 'how', 'to', 'deal', 'with', 'this', 'can', 'be', 'found', 'in', 'this', 'link', 'here', '', 'dk']",negative
2019/01/21,@mikethaprez Hi Mike. Have you tried canceling the auto renewal option from the console? More details here: https://t.co/t0OF5yG7Mn @mikethaprez Hi Mike. Have you tried canceling the auto renewal option from the console? More details here: https://t.co/t0OF5yG7Mn,@mikethaprez Hi Mike. Have you tried canceling the auto renewal option from the console? More details here: https://t.co/t0OF5yG7Mn,2019/01/21,"['SCREEN_NAME', 'hi', 'mike', '', 'have', 'you', 'tried', 'canceling', 'the', 'auto', 'renewal', 'option', 'from', 'the', 'console', '', 'more', 'details', 'here', 'SCREEN_NAME', 'hi', 'mike', '', 'have', 'you', 'tried', 'canceling', 'the', 'auto', 'renewal', 'option', 'from', 'the', 'console', '', 'more', 'details', 'here']",positive
2019/01/21,"@Vman95100 I would Stream if I can , it’s on psnow @Vman95100 I would Stream if I can , it’s on psnow","@Vman95100 I would Stream if I can , it’s on psnow",2019/01/21,"['SCREEN_NAME', 'i', 'would', 'stream', 'if', 'i', 'can', '', 'it', 's', 'on', 'psnow', 'SCREEN_NAME', 'i', 'would', 'stream', 'if', 'i', 'can', '', 'it', 's', 'on', 'psnow']",neutral
2019/01/21,@Sasori_113 Yep I only played the demo of it on my mom's PlayStation 3 and play the the full game on psnow back when they announced it but didn't get the chance to finished because the the service kinda suck and my game goes bat shit when my connection was low soooo yeah https://t.co/CEOYQnX4Uq @Sasori_113 Yep I only played the demo of it on my mom's PlayStation 3 and play the the full game on psnow back when they announced it but didn't get the chance to finished because the the service kinda suck and my game goes bat shit when my connection was low soooo yeah https://t.co/CEOYQnX4Uq,@Sasori_113 Yep I only played the demo of it on my mom's PlayStation 3 and play the the full game on psnow back when they announced it but didn't get the chance to finished because the the service kinda suck and my game goes bat shit when my connection was low soooo yeah https://t.co/CEOYQnX4Uq,2019/01/21,"['SCREEN_NAME', 'yep', 'i', 'only', 'played', 'the', 'demo', 'of', 'it', 'on', 'my', 'mom', 's', 'playstation', '3', 'and', 'play', 'the', 'the', 'full', 'game', 'on', 'psnow', 'back', 'when', 'they', 'announced', 'it', 'but', 'did', 'nt', 'get', 'the', 'chance', 'to', 'finished', 'because', 'the', 'the', 'service', 'kinda', 'suck', 'and', 'my', 'game', 'goes', 'bat', 'shit', 'when', 'my', 'connection', 'was', 'low', 'soooo', 'yeah', 'SCREEN_NAME', 'yep', 'i', 'only', 'played', 'the', 'demo', 'of', 'it', 'on', 'my', 'mom', 's', 'playstation', '3', 'and', 'play', 'the', 'the', 'full', 'game', 'on', 'psnow', 'back', 'when', 'they', 'announced', 'it', 'but', 'did', 'nt', 'get', 'the', 'chance', 'to', 'finished', 'because', 'the', 'the', 'service', 'kinda', 'suck', 'and', 'my', 'game', 'goes', 'bat', 'shit', 'when', 'my', 'connection', 'was', 'low', 'soooo', 'yeah']",negative
2019/01/21,@correct_fly Have you ever received any emails from us regarding a PSN account being registered with this email? ^DK @correct_fly Have you ever received any emails from us regarding a PSN account being registered with this email? ^DK,@correct_fly Have you ever received any emails from us regarding a PSN account being registered with this email? ^DK,2019/01/21,"['SCREEN_NAME', 'have', 'you', 'ever', 'received', 'any', 'emails', 'from', 'us', 'regarding', 'a', 'psn', 'account', 'being', 'registered', 'with', 'this', 'email', '', 'dk', 'SCREEN_NAME', 'have', 'you', 'ever', 'received', 'any', 'emails', 'from', 'us', 'regarding', 'a', 'psn', 'account', 'being', 'registered', 'with', 'this', 'email', '', 'dk']",neutral
2019/01/23,Talking about too late jeez PlayStation finally giving other countries the useless and overpriced playstation now Talking about too late jeez PlayStation finally giving other countries the useless and overpriced playstation now,Talking about too late jeez PlayStation finally giving other countries the useless and overpriced playstation now,2019/01/23,"['talking', 'about', 'too', 'late', 'jeez', 'playstation', 'finally', 'giving', 'other', 'countries', 'the', 'useless', 'and', 'overpriced', 'playstation', 'now', 'talking', 'about', 'too', 'late', 'jeez', 'playstation', 'finally', 'giving', 'other', 'countries', 'the', 'useless', 'and', 'overpriced', 'playstation', 'now']",negative
2019/01/21,"@BigAL1978 Hi Alan. I'm sorry that you have to read this, especially your young son too. We can't verify all accounts when made but a big help is reporting this individual and then blocking them. After this we are then able to root out this issue as fast as possible. ^DK @BigAL1978 Hi Alan. I'm sorry that you have to read this, especially your young son too. We can't verify all accounts when made but a big help is reporting this individual and then blocking them. After this we are then able to root out this issue as fast as possible. ^DK","@BigAL1978 Hi Alan. I'm sorry that you have to read this, especially your young son too. We can't verify all accounts when made but a big help is reporting this individual and then blocking them. After this we are then able to root out this issue as fast as possible. ^DK",2019/01/21,"['SCREEN_NAME', 'hi', 'alan', '', 'i', 'm', 'sorry', 'that', 'you', 'have', 'to', 'read', 'this', '', 'especially', 'your', 'young', 'son', 'too', '', 'we', 'ca', 'nt', 'verify', 'all', 'accounts', 'when', 'made', 'but', 'a', 'big', 'help', 'is', 'reporting', 'this', 'individual', 'and', 'then', 'blocking', 'them', '', 'after', 'this', 'we', 'are', 'then', 'able', 'to', 'root', 'out', 'this', 'issue', 'as', 'fast', 'as', 'possible', '', 'dk', 'SCREEN_NAME', 'hi', 'alan', '', 'i', 'm', 'sorry', 'that', 'you', 'have', 'to', 'read', 'this', '', 'especially', 'your', 'young', 'son', 'too', '', 'we', 'ca', 'nt', 'verify', 'all', 'accounts', 'when', 'made', 'but', 'a', 'big', 'help', 'is', 'reporting', 'this', 'individual', 'and', 'then', 'blocking', 'them', '', 'after', 'this', 'we', 'are', 'then', 'able', 'to', 'root', 'out', 'this', 'issue', 'as', 'fast', 'as', 'possible', '', 'dk']",positive
2019/01/23,"@Robfromthaville In this case please go to ""Contact Us"" for further assistance with this issue. @Robfromthaville In this case please go to ""Contact Us"" for further assistance with this issue.","@Robfromthaville In this case please go to ""Contact Us"" for further assistance with this issue.",2019/01/23,"['SCREEN_NAME', 'in', 'this', 'case', 'please', 'go', 'to', '', 'contact', 'us', '', 'for', 'further', 'assistance', 'with', 'this', 'issue', '', 'SCREEN_NAME', 'in', 'this', 'case', 'please', 'go', 'to', '', 'contact', 'us', '', 'for', 'further', 'assistance', 'with', 'this', 'issue', '']",neutral
