GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
919328051846156288,10/14/2017,http://twitter.com/AskPlayStation/status/919328051846156288,@CamGoesKabam Sorry to hear that. We have sent you a DM for further assistance.,@AskPlayStation,Ask PlayStation,,,,Negative,Sadness,Twitter,,727551,1249221,3137,@CamGoesKabam Sorry to hear that. We have sent you a DM for further assistance.,Reply,,
918861414323720195,10/13/2017,http://twitter.com/AskPS_UK/status/918861414323720195,@xoxlmxox Can you try another HDMI cable? ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,181774,63062,22,@xoxlmxox Can you try another HDMI cable? ^ES,Reply,,
920021446239375360,10/16/2017,http://twitter.com/AskPS_UK/status/920021446239375360,"@__shilenpatel__ Yes, please send the info required to that email address ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183395,63533,22,"@__shilenpatel__ Yes, please send the info required to that email address ^ES",Reply,,
920257711014637570,10/17/2017,http://twitter.com/LiamNTasker/status/920257711014637570,"@AlphaFoxWarfare @BlandrewYT Hold on, have you heard they're getting rid of PSNow?",@LiamNTasker,Liam Tasker,Ireland,Dublin,Dublin,Negative,Unclassified,Twitter,M,11723,194,297,"@AlphaFoxWarfare @BlandrewYT Hold on, have you heard they're getting rid of PSNow?",Reply,,
920322231909183489,10/17/2017,http://twitter.com/AskPS_UK/status/920322231909183489,"@tattmandoo I am sorry to hear that, when you say ""distorted"" what do you mean? ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,183702,63584,22,"@tattmandoo I am sorry to hear that, when you say ""distorted"" what do you mean? ^ES",Reply,,
919177181837840384,10/14/2017,http://twitter.com/AskPS_UK/status/919177181837840384,"@Tmckinnin Hi, I'm going to send you a DM. ^MK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182076,63164,22,"@Tmckinnin Hi, I'm going to send you a DM. ^MK",Reply,,
919564338012311553,10/15/2017,http://twitter.com/AskPS_UK/status/919564338012311553,@reece_loughlin Please get in touch with our support line tomorrow morning from 10:30 BST by calling 0203 538 2665 for help on this ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Anger,Twitter,,182681,63318,22,@reece_loughlin Please get in touch with our support line tomorrow morning from 10:30 BST by calling 0203 538 2665 for help on this ^EG,Reply,,
919631965225185280,10/15/2017,http://twitter.com/AskPS_UK/status/919631965225185280,@PeterBradford35 That might be files used for other applications on your system. Are you sure you want to remove it? ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,182865,63364,22,@PeterBradford35 That might be files used for other applications on your system. Are you sure you want to remove it? ^MN,Reply,,
920316693167116288,10/17/2017,http://twitter.com/AskPS_UK/status/920316693167116288,@Macrex17 I am sorry to hear this! I'm going to send you a DM. Please follow us if you haven't already ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183684,63584,22,@Macrex17 I am sorry to hear this! I'm going to send you a DM. Please follow us if you haven't already ^ES,Reply,,
920167921929936896,10/17/2017,http://twitter.com/AskPlayStation/status/920167921929936896,@cusman78 Hi Cameron. Sorry for the delay. Just checking in. Do you still need assistance?,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,728148,1249706,3140,@cusman78 Hi Cameron. Sorry for the delay. Just checking in. Do you still need assistance?,Reply,,
919222365980119041,10/14/2017,http://twitter.com/AskPS_UK/status/919222365980119041,"@Real_AllBricks Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182182,63204,22,"@Real_AllBricks Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
919267543226994688,10/14/2017,http://twitter.com/AskPS_UK/status/919267543226994688,"@LemonBurdd Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182281,63239,22,"@LemonBurdd Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
920208830222471170,10/17/2017,http://twitter.com/AskPS_UK/status/920208830222471170,"@FinleyDRUFC7 I'm going to shoot you a DM, so please give us a follow if you haven't already. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,183485,63542,22,"@FinleyDRUFC7 I'm going to shoot you a DM, so please give us a follow if you haven't already. ^DB",Reply,,
919994539594665984,10/16/2017,http://twitter.com/AskPS_UK/status/919994539594665984,@lucasvoss_lv Hi there! Do you have any other PSN accounts that it would be tied to? ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183287,63505,22,@lucasvoss_lv Hi there! Do you have any other PSN accounts that it would be tied to? ^ES,Reply,,
920013447747784704,10/16/2017,http://twitter.com/AskPS_UK/status/920013447747784704,@matthewiles92 Hi there! I'm going to send you a DM. Please follow us if you haven't already ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,183365,63524,22,@matthewiles92 Hi there! I'm going to send you a DM. Please follow us if you haven't already ^ES,Reply,,
920003559915249664,10/16/2017,http://twitter.com/AskPS_UK/status/920003559915249664,@ZombiFactionG Hey! You would need to contact the games developer regarding this ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183329,63515,22,@ZombiFactionG Hey! You would need to contact the games developer regarding this ^ES,Reply,,
918758622783557634,10/13/2017,http://twitter.com/AskPS_UK/status/918758622783557634,@ImTooDivine Is this only within game? See https://t.co/AVn9wLGVbM ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181595,63035,22,@ImTooDivine Is this only within game? See https://t.co/AVn9wLGVbM ^ES,Reply,,
920213271248101382,10/17/2017,http://twitter.com/AskPS_UK/status/920213271248101382,"@catbraathen Hey, I'm going to shoot you a DM so we can discuss the code! Please give us a follow if you haven't already! ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,183496,63544,22,"@catbraathen Hey, I'm going to shoot you a DM so we can discuss the code! Please give us a follow if you haven't already! ^DB",Reply,,
920374535425228801,10/17/2017,http://twitter.com/AskPS_UK/status/920374535425228801,@Bambi_Intern Please delete this tweet as it contains sensitive information ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,183855,63628,22,@Bambi_Intern Please delete this tweet as it contains sensitive information ^ES,Reply,,
918924071173226496,10/13/2017,http://twitter.com/AskPS_UK/status/918924071173226496,@CatalystHotspur I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,181904,63094,22,@CatalystHotspur I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
918957680189898753,10/13/2017,http://twitter.com/AskPS_UK/status/918957680189898753,@Carl_Wright1703 Sorry to hear this! Please check the steps in the following article: https://t.co/ZN6mnqgf8c ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181963,63116,22,@Carl_Wright1703 Sorry to hear this! Please check the steps in the following article: https://t.co/ZN6mnqgf8c ^EG,Reply,,
919991354440273921,10/16/2017,http://twitter.com/AskPlayStation/status/919991354440273921,@nickkuki We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,727963,1249566,3140,@nickkuki We have sent you a Direct Message via Twitter with further instructions.,Reply,,
919295692417454082,10/14/2017,http://twitter.com/AskPS_UK/status/919295692417454082,"@Alisemmoga Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182343,63253,22,"@Alisemmoga Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
919718106875953152,10/15/2017,http://twitter.com/AskPlayStation/status/919718106875953152,@CodWaW2_ Hello there. Let's look into that. Please power cycle your network devices and try again: https://t.co/UUMNDRIFMj,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727833,1249455,3140,@CodWaW2_ Hello there. Let's look into that. Please power cycle your network devices and try again: https://t.co/UUMNDRIFMj,Reply,,
920107832086810625,10/16/2017,http://twitter.com/AskPlayStation/status/920107832086810625,@Nawltik Totally understand. Have you tried to reinstall the game?,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,728070,1249711,3140,@Nawltik Totally understand. Have you tried to reinstall the game?,Reply,,
918845872766701569,10/13/2017,http://twitter.com/AskPS_UK/status/918845872766701569,@xiBrinkley I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,181748,63054,22,@xiBrinkley I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
919248543717773313,10/14/2017,http://twitter.com/AskPS_UK/status/919248543717773313,"@vivek__raval Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182241,63222,22,"@vivek__raval Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
919941962966491137,10/16/2017,http://twitter.com/AskPS_UK/status/919941962966491137,@LFCLaurie Hey there! Can you give me an idea of what your issue? ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,183137,63451,22,@LFCLaurie Hey there! Can you give me an idea of what your issue? ^DB,Reply,,
919626512177000450,10/15/2017,http://twitter.com/AskPS_UK/status/919626512177000450,@BergHanseen Try getting your PS4 into safe mode and trying option 2: https://t.co/D9hEO3Gfxw. ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182850,63362,22,@BergHanseen Try getting your PS4 into safe mode and trying option 2: https://t.co/D9hEO3Gfxw. ^MN,Reply,,
920347408453824513,10/17/2017,http://twitter.com/AskPlayStation/status/920347408453824513,"@SilvaaRicardoo Alright! Please turn off the console and disconnect all the cables from it for 3 minutes, then try again.",@AskPlayStation,Ask PlayStation,,,,Positive,Anger,Twitter,,728248,1249775,3140,"@SilvaaRicardoo Alright! Please turn off the console and disconnect all the cables from it for 3 minutes, then try again.",Reply,,
919621269879967751,10/15/2017,http://twitter.com/AskPlayStation/status/919621269879967751,@GeorgeGmj2000 Sorry to hear that! Please try rebuilding the database. Follow the steps on the next article: https://t.co/OOaq76kzAA,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727690,1249387,3140,@GeorgeGmj2000 Sorry to hear that! Please try rebuilding the database. Follow the steps on the next article: https://t.co/OOaq76kzAA,Reply,,
919657844311576576,10/15/2017,http://twitter.com/AskPlayStation/status/919657844311576576,@RooAndronik Sorry to know that. Please follow the steps in the next link: https://t.co/4QwhQCQ9wk,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727744,1249406,3140,@RooAndronik  Sorry to know that. Please follow the steps in the next link: https://t.co/4QwhQCQ9wk,Reply,,
919542116249980928,10/15/2017,http://twitter.com/AskPS_UK/status/919542116249980928,@musa_musa111 I think so ^EG https://t.co/TXkpvljpNh,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182611,63302,22,@musa_musa111 I think so ^EG https://t.co/TXkpvljpNh,Reply,,
919555313262563328,10/15/2017,http://twitter.com/AskPS_UK/status/919555313262563328,@AlexHannon04 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182648,63311,22,@AlexHannon04 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Tweet,,
918806961205989376,10/13/2017,http://twitter.com/AskPS_UK/status/918806961205989376,@ivahe93 Hey! This was redeemed on 13/10/2017 09:01:33 BST ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,181669,63044,22,@ivahe93 Hey! This was redeemed on 13/10/2017 09:01:33 BST ^ES,Reply,,
918861063352934406,10/13/2017,http://twitter.com/AskPlayStation/status/918861063352934406,"@Kymele_ Sorry to hear that! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727182,1248955,3135,"@Kymele_ Sorry to hear that! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
920126716084932615,10/16/2017,http://twitter.com/AskPlayStation/status/920126716084932615,@mariah_minto Hello Mariah. We will be happy to help you. Please check your DM's for further instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,728119,1249703,3140,@mariah_minto  Hello Mariah. We will be happy to help you.  Please check your DM's for further instructions.,Reply,,
919208974435733505,10/14/2017,http://twitter.com/AskPS_UK/status/919208974435733505,@iweron When your brother is using spotify on his PSN account is it your Spotify account that it links to? ^ MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,182131,63192,22,@iweron When your brother is using spotify on his PSN account is it your Spotify account that it links to? ^ MN,Reply,,
920297313825943552,10/17/2017,http://twitter.com/AskPlayStation/status/920297313825943552,@MahammedFARUK Sorry for the delay! Tweet us back if you need further assistance,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,728183,1249762,3140,@MahammedFARUK Sorry for the delay! Tweet us back if you need further assistance,Reply,,
918760490582626304,10/13/2017,http://twitter.com/AskPS_UK/status/918760490582626304,"@ImTooDivine This would represent a faulty console I am afraid, in order to get this fixed you can send it in here https://t.co/ZN6mnqgf8c",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,181598,63035,22,"@ImTooDivine This would represent a faulty console I am afraid, in order to get this fixed you can send it in here https://t.co/ZN6mnqgf8c",Reply,,
